Gene1,Gene2
KDM1A,PRDX1
KDM1A,MBNL2
KDM1A,MPHOSPH8
KDM1A,SELENOS
KDM1A,SSR1
KDM1A,CLN6
KDM1A,DDB1
KDM1A,HEATR1
KDM1A,KANSL3
KDM1A,ZFP384
KDM1A,RPN1
KDM1A,INO80
KDM1A,PARD6B
KDM1A,CTSD
KDM1A,PLA2G15
KDM1A,KDM1A
KDM1A,ATF7IP
KDM1A,TCF3
KDM1A,RASGRP2
KDM1A,DAXX
KDM1A,TCF12
KDM1A,OSBP
KDM1A,ETV5
KDM1A,SS18
KDM1A,ATP6V0A1
KDM1A,USP16
KDM1A,KAT6B
KDM1A,PSEN1
KDM1A,SMARCA4
KDM1A,SEC24D
KDM1A,CLCN5
KDM1A,DNAJC3
KDM1A,ATP6V0E
KDM1A,YY1
KDM1A,TAF2
KDM1A,ZYX
KDM1A,CBX3
KDM1A,TFE3
KDM1A,FRS2
KDM1A,RRAS2
KDM1A,BMPR2
KDM1A,ADAM19
KDM1A,HMGA1B
KDM1A,NASP
KDM1A,KDM5B
KDM1A,RPN2
KDM1A,ZFYVE21
KDM1A,EXT2
KDM1A,WDR11
KDM1A,GNG10
KDM1A,ITGA6
KDM1A,RAB3IL1
KDM1A,REST
KDM1A,TBX3
KDM1A,HTATSF1
KDM1A,TMED10
KDM1A,VAMP8
KDM1A,DRAM1
KDM1A,P3H4
KDM1A,LAMB2
KDM1A,PRDX4
KDM1A,COL27A1
KDM1A,MYC
KDM1A,NID1
KDM1A,FABP3
KDM1A,CAR2
KDM1A,ARF5
KDM1A,LAMA1
KDM1A,HSD17B14
KDM1A,FBLIM1
KDM1A,L1TD1
KDM1A,ERAS
KDM1A,UTF1
KDM1A,ILDR1
KDM1A,SLC7A3
KDM1A,DPPA2
KDM1A,EPHA1
KDM1A,LRRC2
KDM1A,BMP4
MPHOSPH8,SEC24D
REST,REST
REST,ATP6V0A1
REST,GNAS
REST,KANSL3
SIN3A,HEATR1
SIN3A,KDM5B
SIN3A,KANSL3
SIN3A,INO80
SIN3A,OSBP
SIN3A,ADNP
SIN3A,USP16
SIN3A,RPN2
SIN3A,PRDX1
SIN3A,ATP6V0E
SIN3A,SELENOS
SIN3A,DDB1
SIN3A,ZFP384
SIN3A,TAF2
SIN3A,RPN1
SIN3A,NASP
SIN3A,PPIB
SIN3A,REST
SIN3A,CTSD
SIN3A,TCF3
SIN3A,HSP90AA1
SIN3A,YY1
SIN3A,ZFYVE21
SIN3A,TCF12
SIN3A,PLA2G15
SIN3A,PSEN1
SIN3A,MYLPF
SIN3A,ATP6V0A1
SIN3A,WDR11
SIN3A,SS18
SIN3A,FRS2
SIN3A,TMED10
SIN3A,SSR1
SIN3A,SMARCA4
SIN3A,KDM1A
SIN3A,MPHOSPH8
SIN3A,SMARCA2
SIN3A,HSPA4
SIN3A,GNAS
SIN3A,DNAJC3
SIN3A,ETV5
SIN3A,APP
SIN3A,KAT6B
SIN3A,ZMYND8
SIN3A,DAXX
SIN3A,SIN3A
SIN3A,P3H4
SIN3A,VAMP8
SIN3A,SEC24D
SIN3A,MYC
SIN3A,EXT2
SIN3A,LAMB2
SIN3A,BMPR2
SIN3A,CLN6
SIN3A,CRTC3
SIN3A,HMGA1B
SIN3A,ITGA6
SIN3A,TFE3
SIN3A,GNG10
SIN3A,FABP3
SIN3A,PRDX4
SIN3A,ADAM19
SIN3A,CBX3
SIN3A,ZYX
SIN3A,TIMP2
SIN3A,RRAS2
SIN3A,RAB3IL1
SIN3A,P3H2
SIN3A,PARD6B
SIN3A,HTATSF1
SIN3A,CLCN5
SIN3A,ATF7IP
SIN3A,CAR2
SIN3A,MBNL2
SIN3A,ARF5
SIN3A,RASGRP2
SIN3A,TENM4
SIN3A,LAMA1
SIN3A,DPPA2
SIN3A,OBSL1
SIN3A,NID1
SIN3A,DRAM1
SIN3A,TBX3
SIN3A,FBLIM1
SIN3A,L1TD1
SIN3A,SLC7A3
SIN3A,EPHA1
SIN3A,UTF1
SIN3A,LRRC2
SIN3A,TDGF1
SIN3A,ERAS
SIN3A,ILDR1
SIN3A,ESRRB
SIN3A,COL27A1
SMARCA4,TIMP2
SMARCA4,ZYX
SMARCA4,CTSD
SMARCA4,PLA2G15
SMARCA4,RPN2
SMARCA4,DNAJC3
SMARCA4,KANSL3
SMARCA4,ADNP
SMARCA4,CBX3
SMARCA4,HMGA1B
SMARCA4,FBLIM1
SMARCA4,SMARCA4
SMARCA4,ATP6V0A1
SMARCA4,KAT6B
SMARCA4,REST
SMARCA4,HSPA4
SMARCA4,SS18
SMARCA4,KDM1A
SMARCA4,RASGRP2
SMARCA4,SEC24D
SMARCA4,ZFYVE21
SMARCA4,TCF12
SMARCA4,PRDX1
SMARCA4,ZMYND8
SMARCA4,EXT2
SMARCA4,USP16
SMARCA4,OSBP
SMARCA4,MPHOSPH8
SMARCA4,ADAM19
SMARCA4,YY1
SMARCA4,RRAS2
SMARCA4,RPN1
SMARCA4,OBSL1
SMARCA4,PPIB
SMARCA4,DRAM1
SMARCA4,CLN6
SMARCA4,ATP6V0E
SMARCA4,COL27A1
SMARCA4,INO80
SMARCA4,SSR1
SMARCA4,TAF2
SMARCA4,CLCN5
SMARCA4,ETV5
SMARCA4,ATF7IP
SMARCA4,KDM5B
SMARCA4,MBNL2
SMARCA4,RAB3IL1
SMARCA4,ITGA6
SMARCA4,HEATR1
SMARCA4,ZFP384
SMARCA4,HSP90AA1
SMARCA4,DDB1
SMARCA4,TCF3
SMARCA4,NID1
SMARCA4,PARD6B
SMARCA4,LAMB2
SMARCA4,MYC
SMARCA4,GNG10
SMARCA4,FRS2
SMARCA4,FABP3
SMARCA4,BMPR2
SMARCA4,CAR2
SMARCA4,NASP
SMARCA4,TMED10
SMARCA4,TBX3
SMARCA4,P3H2
SMARCA4,SLC7A3
SMARCA4,DPPA2
SMARCA4,LAMA1
SMARCA4,KRT17
SMARCA4,EPHA1
SS18,FABP3
SS18,HMGA1B
SS18,SLC7A3
SS18,FBLIM1
TAF2,TAF2
TAF2,PRDX1
TAF2,RPN1
TAF2,NASP
TAF2,SSR1
TAF2,ETV5
TAF2,HTATSF1
TAF2,HSP90AA1
TAF2,SELENOS
TAF2,INO80
TAF2,HSPA4
TAF2,SS18
TAF2,KANSL3
TAF2,KDM1A
TAF2,ZFP384
TAF2,TMED10
TAF2,TCF3
TAF2,WDR11
TAF2,RPN2
TAF2,TCF12
TAF2,SMARCA4
TAF2,ADNP
TAF2,PSEN1
TAF2,CBX3
TAF2,DNAJC3
TAF2,DDB1
TAF2,KDM5B
TAF2,PRDX4
TAF2,LAMA1
TAF2,PPIB
TAF2,PARD6B
TAF2,MPHOSPH8
TAF2,BMPR2
TAF2,OSBP
TAF2,CLN6
TAF2,RRAS2
TAF2,YY1
TAF2,SEC24D
TAF2,FRS2
TAF2,ATF7IP
TAF2,ZFYVE21
TAF2,MYLPF
TAF2,EXT2
TAF2,L1TD1
TAF2,USP16
TAF2,ITGA6
TAF2,REST
TAF2,CTSD
TAF2,APP
TAF2,FBLIM1
TAF2,KAT6B
TAF2,CAR2
TAF2,HMGA1B
TAF2,ATP6V0E
TAF2,SIN3A
TAF2,ZYX
TAF2,TBX3
TAF2,UTF1
TAF2,ARF5
TAF2,GNG10
TAF2,CRTC3
TAF2,GNAS
TAF2,ATP6V0A1
TAF2,DAXX
TAF2,DRAM1
TAF2,RAB3IL1
TAF2,TFE3
TAF2,CLCN5
TAF2,ADAM19
TAF2,TIMP2
TAF2,NID1
TAF2,P3H4
TAF2,HEATR1
TAF2,FABP3
TAF2,RASGRP2
TAF2,EPHA1
TAF2,OBSL1
TAF2,TENM4
TAF2,TDGF1
TAF2,P3H2
TAF2,IHH
TAF2,ILDR1
TAF2,ESRRB
TAF2,COL27A1
TAF2,ZMYND8
TAF2,MYC
TAF2,MBNL2
TAF2,PLA2G15
TBX3,KDM1A
TBX3,MPHOSPH8
TBX3,ADNP
TBX3,INO80
TBX3,TFE3
TBX3,BMPR2
TBX3,USP16
TBX3,CAR2
TBX3,OSBP
TBX3,KAT6B
TBX3,HEATR1
TBX3,PRDX1
TBX3,ADAM19
TBX3,TBX3
TBX3,ITGA6
TBX3,ATP6V0A1
TBX3,HSP90AA1
TBX3,DRAM1
TBX3,SMARCA4
TBX3,ATP6V0E
TBX3,FABP3
TBX3,L1TD1
TBX3,SELENOS
TCF12,FABP3
TCF12,ADNP
TCF12,KDM5B
TCF12,DDB1
TCF12,PLA2G15
TCF12,USP16
TCF12,ADAM19
TCF12,KDM1A
TCF12,TBX3
TCF12,ZMYND8
TCF12,EXT2
TCF12,KANSL3
TCF12,WDR11
TCF12,HSPA4
TCF12,MYLPF
TCF12,OBSL1
TCF12,TCF12
TCF12,PPIB
TCF12,MPHOSPH8
TCF12,L1TD1
TCF12,VAMP8
TCF12,ATP6V0A1
TCF12,ZYX
TCF12,INO80
TCF12,FBLIM1
TCF12,CBX3
TCF12,CLN6
TCF12,ZFP384
TCF12,RASGRP2
TCF12,PSEN1
TCF12,ATP6V0E
TCF12,TDGF1
TCF12,SELENOS
TCF12,SLC7A3
TCF12,P3H4
TCF12,PRDX1
TCF12,SMARCA2
TCF12,HMGA1B
TCF12,TFE3
TCF12,P3H2
TCF12,ERAS
TCF12,SMARCA4
TCF12,CRTC3
TCF12,BMPR2
TCF12,RRAS2
TCF12,LAMB2
TCF12,ATF7IP
TCF12,LAMA1
TCF12,APP
TCF12,PARD6B
TCF12,TAF2
TCF12,FRS2
TCF12,YY1
TCF12,HEATR1
TCF12,SS18
TCF12,CTSD
TCF12,ITGA6
TCF12,ARF5
TCF12,SSR1
TCF12,COL27A1
TCF12,HSD17B14
TCF12,RPN1
TCF12,DNAJC3
TCF12,MYC
TCF12,ETV5
TCF12,NASP
TCF12,LRRC2
TCF12,DAXX
TCF12,CLCN5
TCF12,RAB3IL1
TCF12,ILDR1
TCF12,TIMP2
TCF12,KAT6B
TCF12,DPPA2
TCF12,RPN2
TCF12,UTF1
TCF12,NID1
TCF12,HSP90AA1
TCF12,TMED10
TCF12,ZFYVE21
TCF12,GNAS
TCF12,DRAM1
TCF12,PRDX4
TCF12,MBNL2
TCF12,REST
TCF12,CAR2
TCF12,HTATSF1
TCF12,GNG10
TCF12,IHH
TCF12,BMP4
TCF3,ADNP
TCF3,ADAM19
TCF3,RASGRP2
TCF3,HMGA1B
TCF3,DDB1
TCF3,PARD6B
TCF3,HSP90AA1
TCF3,TCF12
TCF3,CBX3
TCF3,ATP6V0A1
TCF3,PLA2G15
TCF3,MYLPF
TCF3,INO80
TCF3,TFE3
TCF3,ATF7IP
TCF3,SMARCA4
TCF3,KANSL3
TCF3,ZMYND8
TCF3,KDM1A
TCF3,PPIB
TCF3,SEC24D
TCF3,SMARCA2
TCF3,USP16
TCF3,WDR11
TCF3,ZYX
TCF3,ATP6V0E
TCF3,ZFP384
TCF3,MYC
TCF3,PRDX1
TCF3,YY1
TCF3,TIMP2
TCF3,PSEN1
TCF3,RPN2
TCF3,ETV5
TCF3,CLN6
TCF3,CTSD
TCF3,RPN1
TCF3,REST
TCF3,MPHOSPH8
TCF3,FBLIM1
TCF3,KDM5B
TCF3,TAF2
TCF3,BMPR2
TCF3,SS18
TCF3,SELENOS
TCF3,EXT2
TCF3,SSR1
TCF3,KAT6B
TCF3,CRTC3
TCF3,GNAS
TCF3,SLC7A3
TCF3,CAR2
TCF3,FABP3
TCF3,P3H4
TCF3,RRAS2
TCF3,LAMB2
TCF3,HTATSF1
TCF3,NASP
TCF3,APP
TCF3,DNAJC3
TCF3,OSBP
TCF3,DPPA2
TCF3,LAMA1
TCF3,ARF5
TCF3,RAB3IL1
TCF3,BMP4
TCF3,TBX3
TCF3,DRAM1
TCF3,NID1
TCF3,P3H2
TCF3,GNG10
TCF3,ILDR1
TCF3,EPHA1
TCF3,L1TD1
TCF3,ESRRB
TFE3,CTSD
TFE3,ATP6V0E
TFE3,TMED10
TFE3,ADNP
TFE3,FABP3
TFE3,HSPA4
TFE3,MYLPF
USP16,KDM1A
USP16,ADNP
USP16,HSPA4
USP16,KDM5B
USP16,RPN2
USP16,PRDX1
USP16,YY1
UTF1,ATP6V0A1
UTF1,KANSL3
UTF1,PPIB
UTF1,WDR11
UTF1,RPN1
UTF1,MPHOSPH8
UTF1,CAR2
UTF1,ILDR1
UTF1,VAMP8
UTF1,NID1
UTF1,RRAS2
UTF1,ADNP
UTF1,SELENOS
UTF1,SSR1
UTF1,PSEN1
UTF1,ATP6V0E
UTF1,PRDX1
UTF1,TAF2
UTF1,MBNL2
UTF1,PLA2G15
UTF1,RPN2
UTF1,L1TD1
UTF1,SMARCA4
UTF1,DDB1
UTF1,USP16
UTF1,CRTC3
UTF1,HSPA4
UTF1,LAMA1
UTF1,TBX3
UTF1,OSBP
UTF1,TCF12
UTF1,KDM1A
UTF1,DRAM1
UTF1,P3H2
UTF1,CTSD
UTF1,TIMP2
UTF1,ITGA6
UTF1,FABP3
UTF1,DNAJC3
UTF1,KDM5B
UTF1,ADAM19
UTF1,ESRRB
UTF1,ZYX
UTF1,UTF1
UTF1,ZFYVE21
UTF1,DAXX
UTF1,EPHA1
UTF1,SEC24D
UTF1,INO80
UTF1,BMPR2
UTF1,ZFP384
UTF1,TMED10
UTF1,SS18
UTF1,YY1
UTF1,HEATR1
UTF1,GNAS
UTF1,CLCN5
UTF1,ZMYND8
UTF1,CBX3
UTF1,ATF7IP
UTF1,GNG10
UTF1,SIN3A
UTF1,P3H4
UTF1,PARD6B
UTF1,TENM4
UTF1,HSP90AA1
UTF1,RAB3IL1
UTF1,NASP
UTF1,ETV5
UTF1,APP
UTF1,SMARCA2
UTF1,KAT6B
UTF1,LAMB2
UTF1,OBSL1
UTF1,TFE3
UTF1,TDGF1
UTF1,MYC
UTF1,REST
UTF1,MYLPF
UTF1,FRS2
UTF1,EXT2
UTF1,ARF5
UTF1,COL27A1
UTF1,IHH
UTF1,DPPA2
UTF1,HTATSF1
UTF1,TCF3
UTF1,PRDX4
UTF1,CLN6
UTF1,RASGRP2
UTF1,BMP4
UTF1,SLC7A3
UTF1,FBLIM1
WDR11,KANSL3
WDR11,WDR11
WDR11,KDM1A
WDR11,ZFP384
WDR11,YY1
WDR11,ATP6V0A1
WDR11,PPIB
WDR11,EXT2
WDR11,HEATR1
WDR11,TIMP2
WDR11,MBNL2
WDR11,ZFYVE21
WDR11,ATP6V0E
WDR11,GNG10
WDR11,ZYX
WDR11,CTSD
WDR11,SELENOS
YY1,DAXX
YY1,TMED10
YY1,YY1
YY1,HTATSF1
YY1,ATP6V0A1
YY1,ADNP
YY1,INO80
YY1,KAT6B
YY1,NASP
YY1,CBX3
YY1,ZFP384
YY1,TAF2
YY1,RPN2
YY1,SELENOS
YY1,ATF7IP
YY1,MPHOSPH8
YY1,RPN1
YY1,KANSL3
YY1,TCF12
YY1,SSR1
YY1,HMGA1B
YY1,PLA2G15
YY1,SS18
YY1,HSP90AA1
YY1,RRAS2
YY1,ZMYND8
YY1,GNG10
YY1,KDM5B
YY1,CLCN5
YY1,HSPA4
YY1,KDM1A
YY1,ADAM19
YY1,USP16
YY1,CLN6
YY1,TCF3
YY1,SIN3A
YY1,HEATR1
YY1,DDB1
YY1,ATP6V0E
YY1,DPPA2
YY1,SMARCA2
YY1,PRDX1
YY1,ETV5
YY1,TIMP2
YY1,OSBP
YY1,MBNL2
YY1,SMARCA4
YY1,TFE3
YY1,SLC7A3
YY1,TDGF1
YY1,L1TD1
YY1,NID1
YY1,ILDR1
YY1,PPIB
YY1,EPHA1
YY1,LAMB2
YY1,PRDX4
YY1,WDR11
YY1,FABP3
YY1,ZYX
ZFP384,HSPA4
ZFP384,MYLPF
ZFP384,TCF12
ZFP384,SMARCA2
ZFP384,MBNL2
ZFP384,NASP
ZFP384,ETV5
ZFP384,ATF7IP
ZFP384,ZFP384
ZFP384,SELENOS
ZFP384,MYC
ZFP384,CLCN5
ZFP384,DNAJC3
ZFP384,ITGA6
ZFP384,KDM1A
ZFP384,EXT2
ZFP384,KANSL3
ZFP384,FRS2
ZFP384,TCF3
ZFP384,TFE3
ZFP384,ADNP
ZFP384,ZMYND8
ZFP384,ARF5
ZFP384,NID1
ZFP384,TBX3
ZMYND8,ADNP
ZMYND8,USP16
ZMYND8,SS18
ZMYND8,RPN2
ZMYND8,KANSL3
ZMYND8,WDR11
ESRRB,ADNP
ESRRB,BMP4
ESRRB,CBX3
ESRRB,CRTC3
ESRRB,CTSD
ESRRB,DAXX
ESRRB,DDB1
ESRRB,DRAM1
ESRRB,ESRRB
ESRRB,ETV5
ESRRB,EXT2
ESRRB,FXYD3
ESRRB,HSP90AA1
ESRRB,KDM5B
ESRRB,L1TD1
ESRRB,LAMB2
ESRRB,MBNL2
ESRRB,MPHOSPH8
ESRRB,MYC
ESRRB,OBSL1
ESRRB,OSBP
ESRRB,PPIB
ESRRB,PSEN1
ESRRB,RAB3IL1
ESRRB,REST
ESRRB,SEC24D
ESRRB,SIN3A
ESRRB,SMARCA4
ESRRB,TBX3
ESRRB,TIMP2
ESRRB,UTF1
ESRRB,ZYX
MYC,ATF7IP
MYC,ATP6V0E
MYC,BMP4
MYC,BMPR2
MYC,CBX3
MYC,COL27A1
MYC,CTSD
MYC,DAXX
MYC,DDB1
MYC,ETV5
MYC,FABP3
MYC,GNAS
MYC,HEATR1
MYC,HSD17B14
MYC,HSP90AA1
MYC,HSPA4
MYC,HTATSF1
MYC,ITGA6
MYC,L1TD1
MYC,LRRC2
MYC,MYLPF
MYC,NASP
MYC,PPIB
MYC,PRDX1
MYC,PSEN1
MYC,RASGRP2
MYC,REST
MYC,RPN1
MYC,RPN2
MYC,SIN3A
MYC,SLC7A3
MYC,SMARCA4
MYC,SS18
MYC,SSR1
MYC,TBX3
MYC,TIMP2
MYC,TMED10
MYC,USP16
MYC,UTF1
MYC,YY1
MYC,ZFP384
REST,DPPA2
REST,ESRRB
REST,HSPA4
REST,IHH
REST,SS18
REST,TBX3
REST,YY1
TBX3,BMP4
TBX3,FBLIM1
TBX3,GNG10
TBX3,MYC
TBX3,RPN2
TCF3,CLCN5
TCF3,ERAS
TCF3,FRS2
TCF3,IHH
TCF3,ITGA6
TCF3,LRRC2
TCF3,PRDX4
TCF3,SIN3A
TCF3,TCF3
TCF3,TDGF1
TCF3,UTF1
