Gene1,Gene2
AEBP2,SPIN1
AEBP2,ZFP384
AEBP2,ITGB1
AEBP2,ST3GAL6
AEBP2,PHLDB2
AEBP2,CITED1
AEBP2,RIF1
AEBP2,PRKAA2
AEBP2,RANBP17
AEBP2,KLF2
AEBP2,GSR
AEBP2,LRRC59
AEBP2,KANSL3
AEBP2,AMFR
AEBP2,TCF12
AEBP2,SEC24D
AEBP2,SLC39A7
AEBP2,LMTK2
AEBP2,REEP5
AEBP2,PCOLCE2
AEBP2,NFYA
AEBP2,CLINT1
AEBP2,ATP6V0E
AEBP2,SLC27A2
AEBP2,GNG10
AEBP2,COLGALT1
AEBP2,P4HA2
AEBP2,ZBTB2
AEBP2,MYBL2
AEBP2,IDI1
AEBP2,LIFR
AEBP2,ENOX1
AEBP2,SAR1A
AEBP2,BIN1
AEBP2,RNF138
AEBP2,COPB1
AEBP2,SMAD3
AEBP2,CHMP4B
AEBP2,CDCA7
AEBP2,CDC42
AEBP2,SLC35E3
AEBP2,PARVA
AEBP2,TENM4
AEBP2,RELL1
AEBP2,TNS1
AEBP2,KDELC2
AEBP2,ELAVL2
AEBP2,CABP1
AEBP2,SPRED1
AEBP2,CCDC88C
AEBP2,LRRC8D
AEBP2,ITGAV
AEBP2,SIRT1
AEBP2,PARD6B
AEBP2,EP400
AEBP2,LAMA1
AEBP2,L3MBTL3
AEBP2,ADAM10
AEBP2,P3H1
AEBP2,DEPTOR
AEBP2,SUPT16
AEBP2,SETX
AEBP2,TRPC4AP
AEBP2,PDE4DIP
AEBP2,SLC35F2
AEBP2,EPS8
AEBP2,TXNDC5
AEBP2,FAM114A1
AEBP2,CRTAP
AEBP2,APPBP2
AEBP2,XKR5
AEBP2,PRODH
AEBP2,TTC39B
AEBP2,COMT
AEBP2,TNKS
AEBP2,PRDM15
AEBP2,POLR2E
AEBP2,PDIA3
AEBP2,PKM
AEBP2,TRAM1
AEBP2,HEXB
AEBP2,USP16
AEBP2,ERP44
AEBP2,QSOX1
AEBP2,ELL2
AEBP2,LYN
AEBP2,IMPDH2
AEBP2,GSN
AEBP2,GOT1
AEBP2,RPS6KA4
AEBP2,PTPRA
AEBP2,ELOB
AEBP2,TPD52
AEBP2,ACOT7
AEBP2,LY75
AEBP2,KAT2B
AEBP2,MAFK
AEBP2,AFF3
AEBP2,UBA2
AEBP2,TGIF2
AEBP2,ANXA5
AEBP2,ATG16L2
AEBP2,PRSS35
AEBP2,NAGK
AEBP2,ASH2L
AEBP2,KAT8
AEBP2,ZIC2
AEBP2,TMEM9
AEBP2,WDR5
AEBP2,STARD10
AEBP2,RCOR1
AEBP2,RPL30
AEBP2,RNPEPL1
AEBP2,POM121
AEBP2,EDEM1
AEBP2,DR1
AEBP2,SNURF
AEBP2,SNRPN
AEBP2,SLC35F5
AEBP2,FGFR1
AEBP2,EZH2
AEBP2,NMNAT2
AEBP2,KLF6
AEBP2,SEC23A
AEBP2,PLEKHF2
AEBP2,MYO1D
AEBP2,E2F1
AEBP2,AMOTL2
AEBP2,KAT6B
AEBP2,EFEMP2
AEBP2,CEP170B
AEBP2,SETD7
AEBP2,NASP
AEBP2,IL17RD
AEBP2,CTH
AEBP2,B4GALT1
AEBP2,B4GALNT4
AEBP2,ACBD3
AEBP2,PACSIN2
AEBP2,CBX7
AEBP2,RIMKLB
AEBP2,FRMPD1
AEBP2,DUSP6
AEBP2,DNMT3B
AEBP2,TIMP2
AEBP2,MPRIP
AEBP2,HPCAL1
AEBP2,HMCES
AEBP2,DAD1
AEBP2,SHISA5
AEBP2,REST
AEBP2,PHF19
AEBP2,NIPBL
AEBP2,CTSB
AEBP2,UBR5
AEBP2,SURF4
AEBP2,RNASEH2A
AEBP2,MSL3
AEBP2,CBX2
AEBP2,MINPP1
AEBP2,MCAM
AEBP2,ARF1
AEBP2,TET3
AEBP2,PLXNA1
AEBP2,E2F4
AEBP2,SPNS2
AEBP2,SPATA13
AEBP2,PHC1
AEBP2,ITM2B
AEBP2,ZFX
AEBP2,APEX1
AEBP2,ALPL
AEBP2,FGFR4
AEBP2,TMEM214
AEBP2,RETREG1
AEBP2,FOSL2
AEBP2,UBE2D1
AEBP2,NPM3
AEBP2,ENAH
AEBP2,JAM2
AEBP2,HSP90AB1
AFF3,ELF1
AFF3,FOXH1
AFF3,PKM
AFF3,NFYC
AFF3,CLCN4
AFF3,DEPTOR
AFF3,SALL4
AFF3,TGIF1
AFF3,RDM1
AFF3,CHMP4B
AFF3,ZFP143
AFF3,NCAPH2
AFF3,LMF2
AFF3,MTF2
AFF3,UBR5
AFF3,KCTD10
AFF3,SNURF
AFF3,SNRPN
AFF3,MFSD1
AFF3,SLC35B4
AFF3,HSP90AB1
AFF3,SPRY2
AFF3,GPR19
AFF3,TET3
AFF3,EP300
AFF3,CCDC47
AFF3,TRP53
AFF3,RIF1
AFF3,CBX7
AFF3,BRD2
AFF3,PLOD3
AFF3,FUT8
AFF3,ZFP710
AFF3,PHB
AFF3,TGIF2
AFF3,JARID2
AFF3,ERP44
AFF3,ZFX
AFF3,GM867
AFF3,FIG4
AFF3,TPD52
AFF3,UBA2
AFF3,SLC39A7
AFF3,TMEM9
AFF3,TM9SF2
AFF3,TMED9
AFF3,PAF1
AFF3,MSANTD3
AFF3,SPRED1
AFF3,OPLAH
AFF3,ALPL
AFF3,TCF25
AFF3,KDM2B
AFF3,SET
AFF3,SEPT2
AFF3,ZFP384
AFF3,RUNDC3A
AFF3,ELAVL2
AFF3,MYL6
AFF3,TMEM208
AFF3,EIF2S2
AFF3,TRPC4AP
AFF3,SEL1L
AFF3,INO80
AFF3,ITM2B
AFF3,2410137M14RIK
AFF3,SALL1
AFF3,NUCB1
AFF3,TMEM214
AFF3,FGFR1
AFF3,KAT8
AFF3,ELOB
AFF3,AMT
AFF3,TNFAIP1
AFF3,PTOV1
AFF3,MYMX
AFF3,ERF
AFF3,MEN1
AFF3,NFYA
AFF3,SMARCA5
AFF3,SAP18
AFF3,NCAPD3
AFF3,ZMYND8
AFF3,ZBTB2
AFF3,CREB3
AFF3,GATA6
AFF3,KAT6B
AFF3,RTN3
AFF3,NACC1
AFF3,LAMB1
AFF3,NPM1
AFF3,TFRC
AFF3,ETV5
AFF3,SARAF
AFF3,NAGK
AFF3,ZIC2
AFF3,LY6E
AFF3,KMT2C
AFF3,KLF6
AFF3,KLF2
AFF3,TSPAN9
AFF3,ATP6V0D1
AFF3,ELL2
AFF3,ATRX
AFF3,ZFP42
AFF3,CHST15
AFF3,MCM3
AFF3,IMPDH2
AFF3,PARK7
AFF3,LMTK2
AFF3,DMAP1
AFF3,MSH6
AFF3,RPL30
AFF3,RNASEH2A
AFF3,LRRC8D
AFF3,CDC16
AFF3,IDI1
AFF3,PCGF2
AFF3,LMAN1
AFF3,JUN
AFF3,NASP
AFF3,CACNG7
AFF3,PFAS
AFF3,EZH2
AFF3,SDC4
AFF3,LAMA1
AFF3,SPP1
AFF3,STAT3
AFF3,HMCES
AFF3,ARF1
AFF3,TMCO1
AFF3,ANXA5
AFF3,MAP1A
AFF3,OSBP
AFF3,PHC1
AFF3,APPBP2
AFF3,SETD7
AFF3,P3H1
AFF3,PKNOX1
AFF3,FBLIM1
AFF3,FBXW8
AFF3,SAR1A
AFF3,HGSNAT
AFF3,GCNT2
AFF3,DAD1
AFF3,SLC35F5
AFF3,BTG2
AFF3,AMOTL2
AFF3,UTP14A
AFF3,ASH2L
AFF3,SUMO2
AFF3,PNP
AFF3,SIRT1
AFF3,YEATS4
AFF3,PRDM15
AFF3,PDIA3
AFF3,GTF2B
AFF3,SEC62
AFF3,CTSL
AFF3,USP47
AFF3,SUPT16
AFF3,PAK2
AFF3,SLC35A2
AFF3,KDELR1
AFF3,SLC35F2
AFF3,TRABD
AFF3,OAT
AFF3,LRPAP1
AFF3,ASAH1
AFF3,PRODH
AFF3,GALNT7
AFF3,ZFP980
AFF3,SLC16A1
AFF3,RRBP1
AFF3,GANAB
AFF3,TDH
AFF3,G3BP2
AFF3,DPF2
AFF3,EP400
AFF3,PSEN1
AFF3,CABP1
AFF3,TDG
AFF3,MICAL1
AFF3,LRRC34
AFF3,EDEM1
AFF3,RNF138
AFF3,KDELC2
AFF3,PLEKHF2
AFF3,XKR5
AFF3,RALB
AFF3,MORC3
AFF3,UBTF
AFF3,USP16
AFF3,SLC27A2
AFF3,KRT42
AFF3,AP2A2
AFF3,NIPBL
AFF3,GFPT2
ATF7IP,MFSD1
ATF7IP,APEX1
ATF7IP,SMARCA5
ATF7IP,ATP6V0D1
ATF7IP,TMED9
ATF7IP,LMAN1
ATRX,CLCN4
ATRX,KANSL3
ATRX,HSPE1
ATRX,MFSD1
ATRX,GTF2B
ATRX,RANBP17
ATRX,ZBTB44
ATRX,TCF12
ATRX,CDCA7
ATRX,ELL2
ATRX,COPB1
ATRX,ITM2B
ATRX,MORC3
ATRX,PNP
ATRX,NFYC
ATRX,SMARCA5
ATRX,APP
ATRX,EP400
ATRX,TPM1
ATRX,FBXW8
ATRX,SAP18
ATRX,ETS1
ATRX,EPS8
ATRX,DR1
ATRX,RPN1
ATRX,ITGB1
ATRX,TFRC
ATRX,CDC5L
ATRX,DNAJC10
ATRX,SETX
ATRX,PHLDB2
ATRX,ELF1
ATRX,FBRSL1
ATRX,SLC16A1
ATRX,POM121
ATRX,FUT8
ATRX,PRDM15
ATRX,KAT6B
ATRX,AP2A2
ATRX,TET3
ATRX,PAK2
ATRX,UBE2D1
ATRX,TCF25
ATRX,EDEM1
ATRX,NAGK
ATRX,SARAF
ATRX,KLF2
ATRX,CTSB
ATRX,ASAH1
ATRX,ATP6V0E
ATRX,TMCO1
ATRX,SIK1
ATRX,HSP90AB1
ATRX,RRBP1
ATRX,PACSIN2
ATRX,EZH2
ATRX,GNG10
ATRX,MINPP1
ATRX,USP47
ATRX,ATP6V0D1
ATRX,ZFP384
ATRX,ENOX1
ATRX,SMAD1
ATRX,ETV5
ATRX,DGCR8
ATRX,IL17RD
ATRX,SPIN1
ATRX,FGFR1
ATRX,TNKS
ATRX,TM9SF2
ATRX,PLEKHF2
ATRX,DEPTOR
ATRX,CDC16
ATRX,TM7SF3
ATRX,PDCD6IP
ATRX,SEC62
ATRX,RIMKLB
ATRX,ACTL6A
ATRX,AMFR
ATRX,NACC1
ATRX,YEATS4
ATRX,COLGALT1
ATRX,PPIB
ATRX,LMTK2
ATRX,SUPT16
ATRX,HMCES
ATRX,PLXNB2
ATRX,APPBP2
ATRX,NCAPD3
ATRX,ARPC2
ATRX,RNPEP
ATRX,PDIA3
ATRX,GSR
ATRX,CDC42
ATRX,RTN3
ATRX,KCTD10
ATRX,KLF5
ATRX,RBMXL2
ATRX,ZFX
ATRX,LRRC8D
ATRX,CTSL
ATRX,HGSNAT
ATRX,INO80
ATRX,TRPC4AP
ATRX,REEP5
ATRX,HOOK1
ATRX,SLC27A2
ATRX,PABPN1
ATRX,SLC35F2
ATRX,OAT
ATRX,MGAT2
ATRX,SAR1A
ATRX,OSBP
ATRX,FGFR4
ATRX,FHDC1
ATRX,PARD6B
ATRX,COL4A2
ATRX,COL4A1
BRD2,CDC5L
BRD2,KCTD10
BRD2,NFYC
BRD2,YEATS4
BRD2,NAGK
BRD2,CLCN4
BRD2,NFU1
BRD2,TMCO1
BRD2,SEC62
BRD2,MTF2
BRD2,SEPT2
BRD2,KDM5A
BRD2,RPN1
BRD2,ZFP143
BRD2,LMAN1
BRD2,ARF1
BRD2,KAT8
BRD2,TRP53
BRD2,INO80
BRD2,NPM1
BRD2,TMED9
BRD2,CR1L
BRD2,BAG5
BRD2,CDC16
BRD2,NCAPH2
BRD2,LMF2
BRD2,USP47
BRD2,MORC3
BRD2,MCM2
BRD2,GPR19
BRD2,TCF12
BRD2,SUMO2
BRD2,DR1
BRD2,TMEM208
BRD2,MCM3
BRD2,HTATSF1
BRD2,EP300
BRD2,FUT8
BRD2,LMTK2
BRD2,SSR4
BRD2,TMEM214
BRD2,RPL30
BRD2,EIF2S2
BRD2,ARFGAP1
BRD2,ATRX
BRD2,DMAP1
BRD2,STXBP2
BRD2,MGAT2
BRD2,ASAH1
BRD2,RDM1
BRD2,FBXW8
BRD2,SLC16A1
BRD2,TCF25
BRD2,SMARCA5
BRD2,UBA2
BRD2,KLF6
BRD2,TAF2
BRD2,ELOB
BRD2,ZFX
BRD2,DGCR8
BRD2,LRRC59
BRD2,LEO1
BRD2,EZH2
BRD2,P4HB
BRD2,SUPT16
BRD2,SAP18
BRD2,USP16
BRD2,GTF2B
BRD2,HSPE1
BRD2,NFYA
BRD2,RIF1
BRD2,NASP
BRD2,UBR5
BRD2,CDC42
BRD2,WDR1
BRD2,SLC39A7
BRD2,ATP6V0D1
BRD2,MGST3
BRD2,ZBTB44
BRD2,PKM
BRD2,PDCD6IP
BRD2,CDCA7
BRD2,LRPAP1
BRD2,KANSL3
BRD2,ASH2L
BRD2,CCDC47
BRD2,NCAPD3
BRD2,PABPN1
BRD2,ATF7IP
BRD2,MYL6
BRD2,GANAB
BRD2,TMEM263
BRD2,APPBP2
BRD2,TRAM1
BRD2,RTN3
BRD2,SMAD1
BRD2,TNKS
BRD2,TPM1
BRD2,DPF2
BRD2,TDG
BRD2,PSEN1
BRD2,MAFK
BRD2,PFAS
BRD2,TM9SF2
BRD2,B4GALT1
BRD2,ACBD3
BRD2,EP400
BRD2,MYBL2
BRD2,COMT
BRD2,RNF138
BRD2,NACC1
BRD2,ZBTB2
BRD2,WDR5
BRD2,ACTL6A
BRD2,ZFP384
BRD2,SLC35F5
BRD2,DKC1
BRD2,ATP6V0E
BRD2,TET2
BRD2,PLEKHF2
BRD2,GSR
BRD2,MFSD1
BRD2,PAF1
BRD2,PRDM15
BRD2,ITGB1
BRD2,KDELR1
BRD2,HSP90AB1
BRD2,SAR1A
BRD2,DNAJC10
BRD2,MSH6
BRD2,PPIB
BRD2,SMAD7
BRD2,RCOR1
BRD2,KDELC2
BRD2,G3BP2
BRD2,MINPP1
BRD2,SURF4
BRD2,RANBP17
BRD2,OAT
BRD2,SNRPD2
BRD2,DAD1
BRD2,TNFAIP1
BRD2,KDM4A
BRD2,XKR5
BRD2,COPB1
BRD2,HGSNAT
BRD2,ERP44
BRD2,DCTPP1
BRD2,JUN
BRD2,ZFP281
BRD2,PDIA3
BRD2,CTSL
BRD2,TRPC4AP
BRD2,ETV5
BRD2,RRBP1
BRD2,SPIN1
BRD2,E2F1
BRD2,SPTSSA
BRD2,GOT1
BRD2,SMC1A
BRD2,ARFIP1
BRD2,GDF3
BRD2,PAK2
BRD2,BTG2
BRD2,SIRT1
BRD2,ITGAV
BRD2,CCDC88C
BRD2,PAG1
BRD2,CSTB
BRD2,AMOTL2
BRD2,PHB
BRD2,POM121
BRD2,P3H1
BRD2,PLOD3
BRD2,ELF1
BRD2,TFRC
BRD2,RBMXL2
BRD2,TM7SF3
BRD2,CAR13
BRD2,NUCB1
BRD2,SLC35B4
BRD2,FBRSL1
BRD2,PLXNA1
BRD2,CHD1
BRD2,COMMD3
BRD2,STAT3
BRD2,CREB3
BRD2,E2F4
BRD2,APEX1
BRD2,SEL1L
BRD2,DUSP6
BRD2,PHC1
BRD2,SPRED1
BRD2,OSBP
BRD2,PRODH
BRD2,ETS1
BRD2,EXT2
BRD2,LRRC8D
BRD2,PNP
BRD2,ITM2B
BRD2,BRD2
BRD2,NQO1
BRD2,NIPBL
BRD2,PKNOX1
BRD2,CSRP1
BRD2,PARD6B
BRD2,ELL2
BRD2,RNASEH2A
BRD2,ATG16L2
BRD2,HOOK1
BRD2,HEXB
BRD2,CTH
BRD2,IDI1
BRD2,EDEM1
BRD2,AMFR
BRD2,TGIF2
BRD2,ECPAS
BRD2,AEBP2
BRD2,SET
BRD2,SPRY2
BRD2,MYO1D
BRD2,IMPDH2
BRD2,PTOV1
BRD2,SLC35F2
BRD2,UTP14A
BRD2,MSANTD3
BRD2,ARPC2
BRD2,NIPSNAP1
BRD2,SNAI1
BRD2,PARK7
BRD2,HMGA1B
BRD2,CLN6
BRD2,KMT2C
BRD2,CLINT1
BRD2,NPM3
BRD2,SEC23A
BRD2,KLF2
BRD2,RNPEP
BRD2,TET3
BRD2,FOXH1
BRD2,IL17RD
BRD2,EHD1
BRD2,SETX
BRD2,FKBP9
BRD2,TIMP2
BRD2,SLC39A1
BRD2,MSL3
BRD2,RBPMS2
BRD2,SLC24A3
BRD2,SARAF
BRD2,CRTAP
BRD2,KAT2B
BRD2,RIMKLB
BRD2,ZFP42
BRD2,KDM2B
BRD2,ZFP459
BRD2,AP2A2
BRD2,FBLIM1
BRD2,PIPOX
BRD2,CHMP4B
BRD2,COLGALT1
BRD2,ZMYND8
BRD2,GPX8
BRD2,QSOX1
BRD2,GNA12
BRD2,REEP5
BRD2,ZFP980
BRD2,POLR2E
BRD2,PCOLCE2
BRD2,TMEM9
BRD2,SIK1
BRD2,KRTCAP2
BRD2,SLC35E3
BRD2,CTSB
BRD2,CTSZ
BRD2,GDPD5
BRD2,GGTA1
BRD2,CALD1
BRD2,RALB
BRD2,ARPIN
BRD2,DEPTOR
BRD2,JARID2
BRD2,ASS1
BRD2,B4GALNT4
BRD2,ACOT7
BRD2,CD151
BRD2,RFFL
BRD2,TDH
BRD2,LIFR
BRD2,UBTF
BRD2,SYK
BRD2,SLC27A2
BRD2,HSPG2
BRD2,RETREG1
BRD2,RELL1
BRD2,TXNDC5
BRD2,HPCAL1
BRD2,P4HA2
BRD2,CLCN5
BRD2,TPD52
BRD2,SPP1
BRD2,SMYD2
BRD2,UBE2D1
BRD2,ENAH
BRD2,PARVA
BRD2,BNC2
BRD2,SNX7
BRD2,PACSIN2
BRD2,PRKAA2
BRD2,HMCES
BRD2,LRRK1
BRD2,LPAR2
BRD2,ARHGEF5
BRD2,MCAM
BRD2,KAT6B
BRD2,MAGT1
BRD2,AMT
BRD2,CRYAB
BRD2,TBX3
BRD2,MPRIP
BRD2,TSPAN9
BRD2,SALL4
BRD2,REST
BRD2,SLC7A3
BRD2,FGD1
BRD2,TNS1
BRD2,TANC2
BRD2,PDE4DIP
BRD2,APP
BRD2,CHD7
BRD2,COBL
BRD2,STARD10
BRD2,ZFP710
BRD2,SHISA5
BRD2,DPPA2
BRD2,CACNA1A
BRD2,NOS3
BRD2,SALL1
BRD2,AMOTL1
CBX2,NPM1
CBX2,RDM1
CBX2,GTF2B
CBX2,HSP90AB1
CBX2,NASP
CBX2,CTSL
CBX2,CLCN4
CBX2,KLF2
CBX2,TFRC
CBX2,SLC16A1
CBX2,BTG2
CBX2,PKM
CBX2,PNP
CBX2,IMPDH2
CBX2,KLF6
CBX2,SET
CBX2,SDC4
CBX2,EP400
CBX2,SEC62
CBX2,P4HB
CBX2,SIRT1
CBX2,PAF1
CBX2,KDM5A
CBX2,GFPT2
CBX2,HMGA1B
CBX2,OAT
CBX2,RTN3
CBX2,APPBP2
CBX2,JUN
CBX2,ETV5
CBX2,TCF25
CBX2,CTH
CBX2,TUBB2B
CBX2,IFI30
CBX2,CDC5L
CBX2,PSEN1
CBX2,ELF1
CBX2,SAP18
CBX7,FHDC1
CBX7,COL27A1
CBX7,LRRC38
CBX7,CLCN4
CBX7,ESRRB
CBX7,HOPX
CBX7,BMPER
CBX7,TPM1
CBX7,BMP1
CBX7,CHST15
CBX7,CDH6
CBX7,CLMP
CBX7,PAG1
CBX7,GDPD5
CBX7,GNAS
CBX7,SLC24A3
CBX7,LYN
CBX7,LIPG
CBX7,GPC6
CBX7,WNK2
CBX7,LRRK1
CBX7,CITED1
CBX7,APP
CBX7,COL4A2
CBX7,COL4A1
CBX7,SLC39A8
CBX7,ST3GAL6
CBX7,CRTC3
CBX7,TNS1
CBX7,MRAS
CBX7,IHH
CBX7,L3MBTL3
CBX7,MAN1A
CBX7,PARVA
CBX7,SALL1
CBX7,SPNS2
CBX7,SLC30A4
CBX7,JUN
CBX7,PDE4DIP
CBX7,NMNAT2
CBX7,OBSL1
CBX7,P4HA2
CBX7,ATP2A3
CBX7,BIN1
CBX7,PHLDB2
CBX7,FGF10
CBX7,PHF19
CBX7,DRAM1
CBX7,CACNA1A
CBX7,EVA1A
CBX7,HPCAL1
CBX7,BMP4
CBX7,ETS1
CBX7,AFF3
CBX7,FRMPD1
CBX7,FAM114A1
CBX7,ELAVL2
CBX7,CBX2
CBX7,COMMD3
CBX7,KLF2
CBX7,TIMP2
CBX7,RPS6KA4
CBX7,TGFBI
CBX7,LAMA1
CBX7,TET3
CBX7,FOSL2
CBX7,LAMB1
CBX7,MFSD1
CBX7,OAT
CBX7,ARHGEF5
CBX7,GSN
CBX7,FGFR4
CBX7,TENM4
CBX7,TANC2
CBX7,ZIC2
CBX7,MCAM
CBX7,CLCN5
CBX7,GLI2
CBX7,GHR
CBX7,ENOX1
CBX7,STARD10
CBX7,ECPAS
CBX7,CDCA7
CBX7,ANXA5
CBX7,SMAD3
CBX7,SLC27A2
CBX7,CABP1
CBX7,ADAM15
CBX7,PRKAA2
CBX7,OSBP
CBX7,SDC4
CBX7,AMFR
CBX7,CMTM3
CBX7,RBMXL2
CBX7,ADAM10
CBX7,LY75
CBX7,MTF2
CBX7,RNPEP
CBX7,KRT8
CBX7,PCOLCE2
CBX7,JAM2
CBX7,TCF12
CBX7,REEP5
CBX7,NR0B1
CBX7,GATA6
CBX7,QSOX1
CBX7,PLXNA1
CBX7,ATG16L2
CBX7,GGTA1
CBX7,SNX7
CBX7,TBX3
CBX7,GALNT7
CBX7,SNAI1
CBX7,BNC2
CBX7,DCLK2
CBX7,PABPN1
CBX7,KANSL3
CBX7,MICAL1
CBX7,CHD7
CBX7,VSIR
CBX7,SLC15A1
CBX7,RETREG1
CBX7,AEBP2
CBX7,LDHB
CBX7,GFPT2
CBX7,CMKLR1
CBX7,PLEKHF2
CBX7,NPM1
CBX7,PTPRA
CBX7,MYMX
CBX7,SYK
CBX7,DNMT3B
CBX7,MINPP1
CBX7,RELL1
CBX7,TMEM9
CBX7,RDM1
CBX7,ASS1
CBX7,ZFP143
CBX7,LGALS3
CBX7,COBL
CBX7,SPATA13
CBX7,KDM2B
CBX7,MEIS3
CBX7,LY6E
CBX7,GNG10
CBX7,SMYD2
CBX7,MSL3
CBX7,EPS8
CBX7,RARG
CBX7,FGFR1
CBX7,CRYAB
CBX7,CREB3L2
CBX7,BASP1
CBX7,CPT1A
CBX8,SAP18
CBX8,ATP6V0D1
CBX8,YEATS4
CBX8,DPF2
CBX8,PARK7
CHD7,MTF2
CHD7,LRPAP1
CHD7,SPP1
DGCR8,CLCN4
DGCR8,KAT6B
DGCR8,MTF2
DGCR8,NPM1
DGCR8,IMPDH2
DGCR8,ASH2L
DGCR8,SMARCA5
DGCR8,APEX1
DGCR8,NQO1
DGCR8,PSEN1
DGCR8,HSP90AB1
DGCR8,JAM2
DGCR8,ZFP143
DGCR8,HSPE1
DGCR8,TET1
DGCR8,NPM3
DGCR8,RPN1
DGCR8,LRRC34
DGCR8,ZFP384
DGCR8,GANAB
DGCR8,TCF25
DGCR8,ATP6V0E
DGCR8,TGIF1
DGCR8,ARPC2
DGCR8,LTBP4
DGCR8,TM9SF2
DGCR8,ZFP281
DGCR8,UBTF
DGCR8,KAT8
DNMT3B,CLCN4
DPF2,KANSL3
DPF2,PRDM15
DPF2,KMT2C
DPF2,CLCN4
DPF2,GDPD5
DPF2,GPC6
DPF2,TET1
DPF2,G3BP2
DPF2,NPM3
DPF2,ZFP384
DPF2,COLGALT1
DPF2,SMARCA5
DPF2,NFYC
DPPA2,FUT8
DPPA2,SLC27A2
DPPA2,SLC35E3
DPPA2,UBE2D1
DPPA2,RANBP17
DPPA2,LAMA1
DPPA2,ST3GAL6
DPPA2,DEPTOR
DPPA2,SLC24A3
DPPA2,TGIF2
DPPA2,CEP170B
DPPA2,FGFR4
DPPA2,WNK2
DPPA2,ELAVL2
DPPA2,TDG
DPPA2,SMARCA5
DPPA2,FBRSL1
DPPA2,TM7SF3
DPPA2,XKR5
DPPA2,ADAM10
DPPA2,KAT2B
DPPA2,CDC16
DPPA2,TXNDC5
DPPA2,GSR
DPPA2,TET2
DPPA2,COBL
DPPA2,CACNA1A
DPPA2,EXT2
DPPA2,GNAS
DPPA2,HOOK1
DPPA2,PCOLCE2
DPPA2,SMAD1
DPPA2,AMFR
DPPA2,PRDM15
DPPA2,FHDC1
DPPA2,MINPP1
DPPA2,RETREG1
DPPA2,KRT8
DPPA2,KDM2B
DPPA2,PRODH
DPPA2,DCLK2
DPPA2,RBMXL2
DPPA2,WDR5
DPPA2,LRRC38
DPPA2,RFFL
DPPA2,LIFR
DPPA2,ZBTB44
DPPA2,PLXNA1
DPPA2,SPNS2
DPPA2,CLCN4
DPPA2,SYK
DPPA2,FBXW8
DPPA2,SAR1A
DPPA2,EP400
DPPA2,ITGAV
DPPA2,LMTK2
DPPA2,KDELC2
DPPA2,PDE4DIP
DPPA2,TPD52
