Gene1,Gene2
GABBR1,NELFA
GABBR1,ZFHX3
GABBR1,HDAC2
GABBR1,PDIA3
GABBR1,SURF4
GABBR1,SUPT5
GABBR1,XBP1
GABBR1,ADGRA2
GABBR1,TIMP3
GABBR1,SEC24A
GABBR1,APPBP2
GABBR1,RAD21
GABBR1,ELL2
GABBR1,SH3GLB1
GABBR1,FAM114A1
GABBR1,GFPT2
GABBR1,RAD23B
GABBR1,TMEM59
GABBR1,PCOLCE2
GABBR1,FN1
GABBR1,RAF1
GABBR1,RIF1
GABBR1,PXDN
GABBR1,KCTD10
GABBR1,NFYA
GABBR1,CHD4
GABBR1,EIF2S2
GABBR1,GDPD5
GABBR1,FKBP9
GABBR1,SELENOM
GABBR1,MRAS
GABBR1,KLF5
GABBR1,SELENON
GABBR1,NRF1
GABBR1,NMNAT2
GABBR1,NAA10
GABBR1,TGOLN1
GABBR1,APEX1
GABBR1,TCF15
GABBR1,COBL
GABBR1,PDE4DIP
GABBR1,FGF10
GABBR1,AKT1
GABBR1,CBX8
GABBR1,HDAC3
GABBR1,CHD7
GABBR1,TDH
GABBR1,SNRPN
GABBR1,UBQLN2
GABBR1,RBPMS2
GABBR1,OGT
GABBR1,GOT1
GABBR1,THAP11
GABBR1,CHST15
GABBR1,GABBR1
GABBR1,GATA4
GABBR1,NACC1
GABBR1,TRP53
GABBR1,EPOP
GABBR1,PDGFRA
GABBR1,EHMT2
GABBR1,RCC2
GABBR1,GCNT2
GABBR1,HMGA1
GABBR1,UBTF
GABBR1,SPARC
GABBR1,SERPINH1
GABBR1,KLF4
GABBR1,IER2
GABBR1,ZIC3
GABBR1,JARID2
GABBR1,GLI1
GABBR1,CMKLR1
GABBR1,OOEP
GABBR1,PCOLCE
GATA4,GOT1
GATA4,DERL1
GATA4,ELL2
GATA4,SELENOM
GATA4,SEC24A
GATA4,RAD21
GATA4,NELFA
GATA4,APEX1
GATA4,RAD23B
GATA4,SEC11A
GATA4,PDIA3
GATA4,XBP1
GATA4,TMEM214
GATA4,RFFL
GATA4,APPBP2
GATA4,PXDN
GATA4,SERPINH1
GATA4,COPB1
GATA4,TXNDC5
GATA4,GGA2
GATA4,KLF5
GATA4,ZFHX3
GATA4,PDGFRA
GATA4,SH3GLB1
GATA4,CBX8
GATA4,RIF1
GATA4,PCOLCE2
GATA4,PDE4DIP
HDAC2,SEC24A
HDAC2,HDAC2
HDAC2,GNS
HDAC2,GLIPR2
HDAC3,OGT
HDAC3,SH3GLB1
HDAC3,CHD7
HDAC3,GCNT2
HDAC3,TRP53
HDAC3,RIF1
HDAC3,ADGRA2
HDAC3,SERPINH1
HDAC3,TDH
JARID2,HDAC2
JARID2,ADGRA2
JARID2,CHST15
JARID2,SH3GLB1
JARID2,PDGFRA
JARID2,MFSD1
JARID2,GDPD5
JARID2,PDE4DIP
JARID2,PXDN
JARID2,FGF10
JARID2,TIMP3
JARID2,FAM114A1
JARID2,SELENON
JARID2,ZFHX3
JARID2,GHR
JARID2,NMNAT2
JARID2,MRAS
JARID2,GATA4
JARID2,TRP53
JARID2,COTL1
JARID2,TMEM9B
JARID2,FBXW8
JARID2,CHD7
JARID2,KCTD10
JARID2,TXNDC5
JARID2,GNS
JARID2,DMAP1
JARID2,SNRPN
JARID2,FN1
JARID2,SEC24A
JARID2,GLIPR2
JARID2,DERL1
JARID2,TCF15
JARID2,NELFA
JARID2,TMEM214
JARID2,CBX8
JARID2,APPBP2
JARID2,PDIA6
JARID2,TDH
JARID2,GGA2
JARID2,SUPT5
JARID2,SEC11A
JARID2,RAD23B
JARID2,XBP1
JARID2,PCOLCE2
KAT5,EIF2S2
KAT5,NRF1
KAT5,PDIA3
KAT5,APEX1
KAT5,TRP53
KAT5,OGT
KAT5,SUPT5
KAT5,PCOLCE2
KAT5,NAA10
KAT5,HMGA1
KAT5,FBXW8
KAT5,COBL
KAT5,RAD23B
KAT5,GGA2
KAT5,RAF1
KAT5,DERL1
KAT5,MFSD1
KAT5,GOT1
KAT5,GNAI3
KAT5,SEC11A
KAT5,SEC24A
KAT5,EHMT2
KAT5,NELFA
KAT5,NFYA
KAT5,TXNDC5
KAT5,APPBP2
KAT5,RAD21
KAT5,GNS
KAT5,TCF15
KAT5,FN1
KAT5,ZFHX3
KAT5,HDAC2
KAT5,COPB1
KAT5,GLIPR2
KAT5,TDH
KLF4,FBXW8
KLF4,SH3GLB1
KLF4,RFFL
KLF4,RIF1
KLF4,MFSD1
KLF4,TMEM30A
KLF4,PCOLCE2
KLF4,TGOLN1
KLF4,FKBP9
KLF4,GNAI3
KLF4,KCTD10
KLF4,CARHSP1
KLF4,KLF5
KLF4,THAP11
KLF4,GCNT2
KLF4,GLIPR2
KLF4,DMAP1
KLF4,SEC11A
KLF4,APPBP2
KLF4,APEX1
KLF4,RAF1
KLF4,IER2
KLF4,GABBR1
KLF4,RAB2A
KLF4,NFYA
KLF4,PDIA6
KLF4,SEC24A
KLF4,RBPMS2
KLF4,SURF4
KLF4,RAD23B
KLF4,NACC1
KLF4,ZFHX3
KLF4,OGT
KLF4,SUPT5
KLF4,HMGA1
KLF4,TDH
KLF4,TXNDC5
KLF4,NELFA
KLF4,TMEM9B
KLF4,KLF4
KLF4,XBP1
KLF4,SERPINH1
KLF4,PDIA3
KLF4,RAD21
KLF4,JARID2
KLF4,PCOLCE
KLF4,ELL2
KLF4,COBL
KLF4,TMEM59
KLF4,CBX8
KLF4,FAM114A1
KLF4,HDAC2
KLF4,KAT5
KLF4,RCC2
KLF4,GDPD5
KLF4,MRAS
KLF4,UBTF
KLF4,NRF1
KLF4,GFPT2
KLF4,ADGRA2
KLF4,TIMP3
KLF5,NELFA
KLF5,RIF1
KLF5,FBXW8
KLF5,SH3GLB1
KLF5,GABBR1
KLF5,TGOLN1
KLF5,GCNT2
KLF5,EIF2S2
KLF5,SEC11A
KLF5,HMGA1
KLF5,HDAC2
KLF5,GNAI3
KLF5,KLF5
KLF5,MFSD1
KLF5,KAT5
KLF5,PDIA6
KLF5,PDIA3
KLF5,SUPT5
KLF5,ADGRA2
KLF5,RBPMS2
KLF5,PCOLCE2
KLF5,XBP1
KLF5,TDH
KLF5,APPBP2
KLF5,GLI1
KLF5,TMEM9B
KLF5,TMEM214
KLF5,RFFL
KLF5,CHST15
KLF5,FAM114A1
KLF5,COBL
KLF5,SURF4
KLF5,NACC1
KLF5,KCTD10
KLF5,RAF1
KLF5,RAB2A
KLF5,GNS
KLF5,ZFHX3
KLF5,TMEM30A
KLF5,SERPINH1
KLF5,FKBP9
KLF5,GLIPR2
KLF5,SEC24A
KLF5,MYDGF
KLF5,GFPT2
KLF5,RAD23B
KLF5,MRAS
KLF5,GOT1
KLF5,CBX8
KLF5,TCF15
KLF5,RCC2
KLF5,ELL2
KLF5,CARHSP1
NELFA,IER2
NELFA,PDIA3
NELFA,FN1
NELFA,CARHSP1
NELFA,TGOLN1
NELFA,ELL2
NELFA,COTL1
NELFA,PDIA6
NELFA,APPBP2
NELFA,HMGA1
NELFA,NRF1
NELFA,RAF1
NELFA,SURF4
NELFA,XBP1
NELFA,GNAI3
NELFA,CHD4
NELFA,UBQLN2
NELFA,SUPT5
NELFA,GGA2
NELFA,DPF2
NELFA,SPARC
NELFA,HDAC3
NELFA,TMEM214
NELFA,KCTD10
NELFA,GOT1
NELFA,SEC11A
NELFA,EIF2S2
NELFA,SEC24A
NELFA,TMEM30A
NELFA,GNS
NELFA,TMEM9B
NELFA,MFSD1
NELFA,GFPT2
NELFA,RAD23B
NELFA,HDAC2
NELFA,NFYA
NELFA,DERL1
NELFA,KLF5
NELFA,FBXW8
NELFA,OGT
NELFA,SELENOM
NELFA,TIMP3
NELFA,COPB1
NELFA,JARID2
NELFA,TXNDC5
NELFA,SERPINH1
NELFA,MYDGF
NELFA,APEX1
NELFA,RAD21
NELFA,NELFA
NELFA,TRP53
NELFA,KLF4
NELFA,RAB2A
NELFA,GLIPR2
NELFA,FKBP9
NELFA,UBTF
NELFA,GATA4
NELFA,TMEM59
NELFA,KAT5
NELFA,GDPD5
NELFA,RBPMS2
NELFA,DMAP1
NELFA,EPOP
NELFA,NACC1
NELFA,EHMT2
NELFA,NAA10
NELFA,RFFL
NELFA,GCNT2
NELFA,SNRPN
NELFA,GABBR1
NELFA,RCC2
NELFA,TCF15
NELFA,PCOLCE2
NELFA,TDH
NELFA,CMKLR1
NELFA,ZIC3
NFYA,GOT1
NFYA,TRP53
NFYA,SH3GLB1
NFYA,COTL1
NFYA,KLF5
NFYA,PDIA6
NFYA,NFYA
NFYA,APEX1
NFYA,MYDGF
NFYA,SEC11A
NFYA,ELL2
NFYA,CMKLR1
NFYA,ZIC3
NFYA,KAT5
NFYA,GFPT2
NFYA,XBP1
NRF1,RAD21
NRF1,DPF2
NRF1,EIF2S2
NRF1,SNRPN
NRF1,NFYA
NRF1,RAD23B
NRF1,TMEM30A
NRF1,HDAC2
NRF1,MYDGF
NRF1,NRF1
NRF1,FN1
NRF1,KLF5
NRF1,HDAC3
NRF1,GLIPR2
NRF1,THAP11
NRF1,GDPD5
NRF1,TGOLN1
NRF1,PXDN
NRF1,PDIA3
NRF1,SURF4
NRF1,RAF1
NRF1,NELFA
NRF1,PDIA6
NRF1,CBX8
NRF1,KLF4
NRF1,SEC11A
NRF1,AKT1
NRF1,OGT
NRF1,TCF15
NRF1,APPBP2
NRF1,RCC2
NRF1,NMNAT2
NRF1,SUPT5
NRF1,PCOLCE2
NRF1,EHMT2
NRF1,COTL1
NRF1,FKBP9
NRF1,DMAP1
NRF1,CHD7
NRF1,ELL2
NRF1,TMEM59
NRF1,IER2
NRF1,PDE4DIP
NRF1,TMEM9B
NRF1,TIMP3
NRF1,TDH
NRF1,CARHSP1
NRF1,GCNT2
NRF1,DERL1
NRF1,TRP53
NRF1,GLI1
NRF1,GNS
NRF1,GHR
NRF1,GGA2
NRF1,UBTF
NRF1,KAT5
NRF1,SH3GLB1
NRF1,CMKLR1
NRF1,GFPT2
NRF1,COPB1
NRF1,XBP1
NRF1,CHST15
NRF1,APEX1
NRF1,MFSD1
NRF1,GATA4
NRF1,RFFL
NRF1,JARID2
NRF1,NAA10
NRF1,PECAM1
NRF1,GOT1
NRF1,ADGRA2
NRF1,NACC1
NRF1,OOEP
NRF1,ZFHX3
NRF1,SELENOM
NRF1,GNAI3
NRF1,RIF1
NRF1,COBL
NRF1,RBPMS2
NRF1,UBQLN2
NRF1,CHD4
NRF1,TMEM214
NRF1,EPOP
NRF1,PDGFRA
NRF1,ZIC3
NRF1,SEC24A
NRF1,FAM114A1
NRF1,HMGA1
NRF1,FBXW8
NRF1,SERPINH1
NRF1,SPARC
OGT,ZFHX3
RAD21,SELENOM
RAD21,SH3GLB1
RAD21,PDGFRA
RAD21,GLIPR2
RAD21,TRP53
RAD21,GLI1
RAD21,GHR
RAD21,RFFL
RAD21,AKT1
RAD21,THAP11
RAD21,ELL2
RAD21,CHST15
RAD21,ZFHX3
RAD21,PDIA3
RAD21,DERL1
RAD21,KAT5
RAD21,SEC11A
RAD21,RAD23B
RAD21,RIF1
RAD21,RAF1
RAD21,KLF5
RAD21,NRF1
RAD21,MFSD1
RAD21,SUPT5
RAD21,TMEM214
RAD21,NELFA
RAD21,XBP1
RAD21,JARID2
RAD21,APEX1
RAD21,TMEM59
RAD21,RAB2A
RAD21,HDAC2
RAD21,TXNDC5
RAD21,NACC1
RAD21,GNS
RAD21,FAM114A1
RAD21,APPBP2
RAD21,NFYA
RAD21,TMEM9B
RAD21,COPB1
RAD21,SEC24A
RAD21,GGA2
RAD21,PCOLCE2
RAD21,GDPD5
RAD21,MYDGF
RAD21,GNAI3
RAD21,UBTF
RAD21,GABBR1
RAD21,FBXW8
RAD21,GCNT2
RAD21,TMEM30A
RAD21,RCC2
RAD21,HMGA1
RAD21,FN1
RAD21,DMAP1
RAD21,EIF2S2
RAD21,KLF4
RAD21,MRAS
RAD21,NAA10
RAD21,UBQLN2
RAD21,KCTD10
RAD21,TCF15
RAD21,GFPT2
RAD21,FKBP9
RAD21,RAD21
RAD21,OGT
RAD21,SURF4
RAD21,TGOLN1
RAD21,GOT1
RAD21,IER2
RAD21,CMKLR1
RAD21,PDIA6
RAD21,CARHSP1
RAD21,FGF10
RAD21,COBL
RAD21,EPOP
RAD21,SPARC
RAD21,TDH
RAD21,TIMP3
RAD23B,ZFHX3
RAD23B,RIF1
RAD23B,CBX8
RAD23B,GCNT2
RAD23B,FBXW8
RAD23B,COPB1
RAD23B,MFSD1
RAD23B,DMAP1
RAD23B,RAF1
RAD23B,HDAC2
RAD23B,NACC1
RAD23B,TDH
RAD23B,ADGRA2
RAD23B,NELFA
RAD23B,NRF1
RAD23B,GLIPR2
RAD23B,TMEM214
RAD23B,APPBP2
RAD23B,SH3GLB1
RAD23B,SEC11A
RAD23B,TMEM30A
RAD23B,GFPT2
RAD23B,SEC24A
RAD23B,DERL1
RAD23B,PDIA3
RAD23B,SNRPN
RAD23B,RAD23B
RAD23B,SERPINH1
RAD23B,APEX1
RAD23B,PDGFRA
RAD23B,KLF5
RAD23B,FKBP9
RAD23B,GNAI3
RAD23B,GHR
RAD23B,CHST15
RAD23B,PCOLCE
RAD23B,OGT
RAD23B,HMGA1
RAD23B,GNS
RAD23B,SUPT5
RAD23B,GABBR1
RAD23B,EIF2S2
RAD23B,MYDGF
RAD23B,TMEM9B
RAD23B,PDIA6
RAD23B,SELENOM
RAD23B,PCOLCE2
RAD23B,TRP53
RAD23B,THAP11
RAD23B,KAT5
RAD23B,RAB2A
RAD23B,RCC2
RAD23B,NFYA
RAD23B,UBQLN2
RAD23B,TXNDC5
RAD23B,JARID2
RAD23B,TCF15
RAD23B,FN1
RAD23B,EPOP
RAD23B,RFFL
RAD23B,GOT1
RAD23B,ELL2
RAD23B,IER2
RAD23B,RBPMS2
RAD23B,COTL1
RAD23B,ZIC3
RAD23B,KLF4
RAD23B,GGA2
RAD23B,RAD21
RAD23B,MRAS
RAD23B,CARHSP1
RAF1,KLF5
RAF1,KCTD10
RAF1,GFPT2
RAF1,IER2
RAF1,CARHSP1
RAF1,UBTF
RAF1,PDIA6
RAF1,GNAI3
RIF1,HDAC2
SUPT5,PDIA3
SUPT5,IER2
SUPT5,GFPT2
SUPT5,APPBP2
SUPT5,GNAI3
SUPT5,SUPT5
SUPT5,PDIA6
SUPT5,HMGA1
SUPT5,TGOLN1
SUPT5,NRF1
SUPT5,RAF1
SUPT5,APEX1
SUPT5,SURF4
SUPT5,GGA2
SUPT5,TCF15
SUPT5,RAD23B
SUPT5,EIF2S2
SUPT5,KCTD10
SUPT5,FN1
SUPT5,NELFA
SUPT5,GOT1
SUPT5,UBQLN2
SUPT5,CHD4
SUPT5,MYDGF
SUPT5,DPF2
SUPT5,TMEM214
SUPT5,NFYA
SUPT5,TRP53
SUPT5,CARHSP1
SUPT5,TMEM30A
SUPT5,SEC11A
SUPT5,COTL1
SUPT5,NAA10
SUPT5,KLF5
SUPT5,ELL2
SUPT5,DERL1
SUPT5,FBXW8
SUPT5,COPB1
SUPT5,HDAC2
SUPT5,SEC24A
SUPT5,TXNDC5
SUPT5,EPOP
SUPT5,KAT5
SUPT5,TMEM9B
SUPT5,TMEM59
SUPT5,RAD21
SUPT5,GDPD5
SUPT5,ZIC3
SUPT5,TDH
SUPT5,SNRPN
SUPT5,NACC1
SUPT5,RIF1
SUPT5,GNS
SUPT5,KLF4
SUPT5,XBP1
SUPT5,RCC2
SUPT5,EHMT2
SUPT5,UBTF
SUPT5,OGT
SUPT5,RAB2A
SUPT5,JARID2
SUPT5,COBL
SUPT5,HDAC3
SUPT5,RBPMS2
SUPT5,GCNT2
SUPT5,DMAP1
SUPT5,MFSD1
SUPT5,SELENOM
SUPT5,CHD7
SUPT5,GLIPR2
SUPT5,AKT1
SUPT5,FKBP9
SUPT5,SERPINH1
SUPT5,PCOLCE2
SUPT5,SPARC
THAP11,DERL1
THAP11,EIF2S2
THAP11,THAP11
ZIC3,RIF1
ZIC3,ADGRA2
ZIC3,NACC1
ZIC3,UBTF
ZIC3,DMAP1
ZIC3,GABBR1
ZIC3,KLF5
ZIC3,CHST15
ZIC3,TDH
ZIC3,PDGFRA
ZIC3,HMGA1
ZIC3,XBP1
ZIC3,FN1
ZIC3,COBL
ZIC3,HDAC2
ZIC3,ZFHX3
ZIC3,PCOLCE2
ZIC3,RCC2
CHD7,TIMP3
DMAP1,APEX1
DMAP1,DMAP1
DMAP1,EIF2S2
DMAP1,FN1
DMAP1,GGA2
DMAP1,GOT1
DMAP1,HMGA1
DMAP1,OGT
DMAP1,RAF1
DMAP1,SERPINH1
DMAP1,TDH
DMAP1,TRP53
KLF4,EIF2S2
KLF4,FN1
KLF4,GATA4
KLF4,GGA2
KLF4,GLI1
KLF4,PDE4DIP
KLF4,PDGFRA
KLF4,SNRPN
KLF4,TCF15
KLF4,ZIC3
KLF5,JARID2
KLF5,KLF4
KLF5,PDGFRA
KLF5,ZIC3
NACC1,COBL
NACC1,GCNT2
NACC1,JARID2
NACC1,MRAS
NACC1,OGT
NACC1,RIF1
NACC1,SNRPN
NACC1,TDH
NACC1,ZIC3
ZIC3,EHMT2
ZIC3,JARID2
ZIC3,OGT
ZIC3,TRP53
