Gene1,Gene2
IKZF1,E2F4
IKZF1,H2AFX
IKZF1,ATP5G1
IKZF1,CANX
IKZF1,RPS27L
IKZF1,TCF7
IKZF1,ACSL5
IKZF1,H2-Q6
IKZF1,PRDX3
IKZF1,PIK3IP1
IKZF1,HMBS
IKZF1,CAD
IKZF1,DDX21
IKZF1,MGST3
IKZF1,SSX2IP
IKZF1,NUSAP1
IKZF1,CCNE1
IKZF1,ATP7B
IKZF1,ASPM
IKZF1,PRELID3B
IKZF1,NCL
IKZF1,KNSTRN
IKZF1,ST3GAL5
IKZF1,TOMM22
IKZF1,TM7SF3
IKZF1,REXO2
IKZF1,ELF4
IKZF1,STARD10
IKZF1,TPX2
IKZF1,ARHGAP19
IKZF1,CBX7
IKZF1,ATP1B2
IKZF1,FTSJ1
IKZF1,IFITM3
IKZF1,BCL11B
IKZF1,SRM
IKZF1,SLC16A10
IKZF1,NR1H3
IKZF1,COX7B
IKZF1,SLC41A3
IKZF1,ABCB10
NR1H3,AP3S1
NR1H3,CDT1
NR1H3,H2-Q6
NR1H3,RANGAP1
NR1H3,TIMM50
NR1H3,STAT1
NR1H3,GSTM1
NR1H3,SDSL
NR1H3,PRELID3B
NR1H3,NUP93
NR1H3,EIF5A
NR1H3,CENPK
NR1H3,PHB2
NR1H3,ATP5G1
NR1H3,TMEM14C
NR1H3,ACSL5
NR1H3,IFITM3
NR1H3,SCRN3
RAG1,RAG1
RAG1,ETS1
RAG1,PIK3IP1
RAG1,GIMAP1
RAG1,IKZF1
RAG1,PRDX3
RAG1,HNRNPLL
RAG1,LRRC8C
RAG1,RPS27L
RAG1,DCK
RAG1,ATP5G3
RAG1,BCL11B
RAG1,PHB2
RAG1,SMC4
RAG1,H2AFX
RAG1,ACSL5
RAG1,CENPK
RAG1,AURKA
RAG1,EIF2S1
RAG1,CORO1A
RAG1,CAMSAP2
RAG1,STAT1
RAG1,SCRN3
RAG1,FOXO1
RAG1,ATP5F1
RAG1,TM7SF3
RAG1,AP3S1
RAG1,LEPROT
RAG1,KNL1
RAG1,TCF7
RAG1,NCL
RAG1,CANX
RAG1,MYL10
RAG1,COX4I1
RAG1,PRELID3B
RAG1,RRM1
RAG1,TOMM22
RAG1,EIF5A
RAG1,ATP7B
RAG1,SLC14A1
RAG1,CAD
RAG1,H2-Q6
RAG1,ALAD
RAG1,E2F4
RAG1,COX7B
RAG1,ADGRG1
RAG1,TMEM14C
RAG1,CCNB1
RAG1,TIMM50
RAG1,SSX2IP
RAG1,VIM
RAG1,HMBS
RAG1,DDX21
RAG1,RANGAP1
RAG1,ARHGAP19
RAG1,PIK3R2
RAG1,EPDR1
RAG1,SLC16A10
RAG1,STARD10
RAG1,GSTM1
RAG1,CCNE1
STAT1,STAT1
STAT1,IFITM3
STAT1,CDT1
STAT1,HMBS
STAT1,ATP5F1
STAT1,AURKA
STAT1,RRM1
STAT1,TOMM22
STAT1,CTLA2B
STAT1,H2-Q6
STAT1,RPS27L
STAT1,SCRN3
STAT1,RANGAP1
STAT1,EIF5A
STAT1,CENPK
STAT1,EIF2S1
STAT1,H2AFX
STAT1,PHB2
STAT1,TIMM50
STAT1,KNL1
STAT1,ATP5G3
STAT1,MGST3
STAT1,IKZF1
STAT1,PIK3IP1
STAT1,AP3S1
STAT1,VIM
STAT1,PBK
STAT1,KNSTRN
STAT1,E2F4
STAT1,REXO2
STAT1,TPX2
STAT1,CANX
STAT1,NUP93
STAT1,ATP5G1
STAT1,SMC4
STAT1,NCL
STAT1,ETS1
STAT1,HNRNPLL
STAT1,ACSL5
STAT1,COX4I1
STAT1,SRM
STAT1,DCK
STAT1,LEPROT
STAT1,ARHGAP19
STAT1,PIK3R2
STAT1,ATP7B
STAT1,PRELID3B
STAT1,TMEM14C
STAT1,DNAJC9
STAT1,ASPM
STAT1,DDX21
STAT1,NUSAP1
STAT1,ABCB10
STAT1,GSTM1
STAT1,NAPSA
STAT1,MNS1
STAT1,TM7SF3
STAT1,CAMSAP2
STAT1,ELF4
STAT1,SSX2IP
STAT1,NR1H3
STAT1,CAD
STAT1,PRDX3
STAT1,CTLA2A
STAT1,CCNB1
STAT1,ALAD
STAT1,CCNE1
STAT1,LRRC8C
STAT1,SLC14A1
STAT1,SLC41A3
STAT1,COX7B
STAT1,FOXO1
STAT1,BTNL10
STAT1,BCL11B
STAT1,FTSJ1
STAT1,GIMAP1
STAT1,ADGRG1
STAT1,PLCG2
TCF7,H2-Q6
TCF7,TCF7
TCF7,CAMSAP2
TCF7,AP3S1
TCF7,SLC16A10
TCF7,HEMGN
TCF7,FOXO1
TCF7,H2AFX
TCF7,ATP1B2
TCF7,DDX21
TCF7,RPS27L
TCF7,EIF5A
TCF7,REXO2
TCF7,ST3GAL5
TCF7,TOMM22
TCF7,NCL
TCF7,CANX
TCF7,TMEM56
TCF7,PBK
TCF7,SRM
TCF7,AURKA
TCF7,HNRNPLL
TCF7,ABCB10
TCF7,CCNE1
TCF7,TIMM50
TCF7,SSX2IP
TCF7,LRRC8C
TCF7,TM7SF3
TCF7,RANGAP1
TCF7,KNL1
TCF7,STARD10
TCF7,ATP5F1
TCF7,CAD
TCF7,CENPK
TCF7,ATP5G3
TCF7,ASPM
TCF7,PLCG2
TCF7,STAT1
TCF7,KNSTRN
TCF7,MECOM
TCF7,EIF2S1
TCF7,COX4I1
TCF7,PHB2
TCF7,CDT1
TCF7,TPX2
TCF7,IKZF1
TCF7,RRM1
TCF7,LEPROT
TCF7,ATP7B
TCF7,CBX7
TCF7,PRDX3
TCF7,SLC41A3
TCF7,ALAD
TCF7,NUP93
TCF7,PRELID3B
TCF7,ATP5G1
TCF7,NUSAP1
TCF7,VIM
TCF7,DCK
TCF7,ETS1
TCF7,DNAJC9
TCF7,E2F4
TCF7,GIMAP1
TCF7,SCRN3
TCF7,STX2
TCF7,PKLR
TCF7,ACSL5
TCF7,CORO1A
TCF7,SLC14A1
TCF7,ARHGAP19
TCF7,FTSJ1
TCF7,EPDR1
TCF7,SMC4
TCF7,RHD
TCF7,ELF4
TCF7,HMBS
TCF7,NR1H3
TCF7,MNS1
TCF7,BCL11B
TCF7,RAG1
TCF7,CCNB1
TCF7,MGST3
TCF7,GSTM1
TCF7,ADGRG1
TCF7,CTLA2B
